/bbs/Gossiping/M.1623680413.A.455.html,deathbead, 炒股？,康希諾,   42.77.73.217 06/14 22:20 
/bbs/Gossiping/M.1623680413.A.455.html,trevor5566, 樓下先吸,康希諾,223.141.224.208 06/14 22:20 
/bbs/Gossiping/M.1623680413.A.455.html,kerorobear, 不愧是電子菸發明國,康希諾,  1.171.244.170 06/14 22:20 
/bbs/Gossiping/M.1623680413.A.455.html,l11111111, 想到去年綠共蟑螂還在酸「相信政府」,康希諾,  36.234.59.143 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,james732, 這才叫高科技好ㄇ，反觀那個二期的,康希諾,223.140.139.223 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,WolfTeacher, 蟑螂只會推這你敢吸,康希諾,  180.176.0.145 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,pavaro, 幹 陳薇不是還殺了跟他搶專利的對手,康希諾, 123.193.91.246 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,railman, 一看就知道唬爛的,康希諾,  223.140.0.200 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,zxcvbbb, 食鹽水也可以吸？,康希諾, 180.217.49.245 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,WolfTeacher, 或是中國貨你敢用,康希諾,  180.176.0.145 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,joumay, 能進來  再討論下去,康希諾,118.160.215.170 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,l11111111, 現在蟑螂都不敢貼那張圖了？,康希諾,  36.234.59.143 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,Orianna, 這款有3期嗎 好奇這個 跟沃森的mRNA疫苗,康希諾,101.136.223.231 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,dias7812, 這次不是肛門塞劑ㄌ,康希諾, 114.37.203.125 06/14 22:21 
/bbs/Gossiping/M.1623680413.A.455.html,bookseasy, 垃圾中國,康希諾,   101.10.24.76 06/14 22:22 
/bbs/Gossiping/M.1623680413.A.455.html,colorclover, 這個臨床二期是跟我們一樣的二期嗎,康希諾, 114.136.44.240 06/14 22:22 
/bbs/Gossiping/M.1623680413.A.455.html,Magicwind, 跟高端一樣都二期 這我不敢用,康希諾, 111.243.160.73 06/14 22:22 
/bbs/Gossiping/M.1623680413.A.455.html,alamabarry, 共產國家二期就可以了上了,康希諾,   61.61.77.190 06/14 22:22 
/bbs/Gossiping/M.1623680413.A.455.html,mynews, 有三期嗎？ 樓下想想c,康希諾,   223.138.22.3 06/14 22:22 
/bbs/Gossiping/M.1623680413.A.455.html,firemothra, 二期，好安心,康希諾,  36.236.117.42 06/14 22:22 
/bbs/Gossiping/M.1623680413.A.455.html,TsmcEE, 看成霧霾,康希諾,114.136.166.130 06/14 22:23 
/bbs/Gossiping/M.1623680413.A.455.html,mynews, 進入臨床二期，已申請緊急使用!,康希諾,   223.138.22.3 06/14 22:23 
/bbs/Gossiping/M.1623680413.A.455.html,KaiManSo, 應該催促政府快速引進，中國放的毒，,康希諾,  27.52.102.186 06/14 22:23 
/bbs/Gossiping/M.1623680413.A.455.html,deangogi, 這東西出來你不吸我吸 你們用高端就好,康希諾,111.240.139.218 06/14 22:23 
/bbs/Gossiping/M.1623680413.A.455.html,cloud3455, 霧化後不會變質嗎?,康希諾,   101.136.22.4 06/14 22:23 
/bbs/Gossiping/M.1623680413.A.455.html,KaiManSo, 中國的解藥一定最好！,康希諾,  27.52.102.186 06/14 22:23 
/bbs/Gossiping/M.1623680413.A.455.html,popy8789, 跟高端一樣呢,康希諾,223.136.172.230 06/14 22:23 
/bbs/Gossiping/M.1623680413.A.455.html,mynews, 有人想c 欸 態度好奇怪,康希諾,   223.138.22.3 06/14 22:24 
/bbs/Gossiping/M.1623680413.A.455.html,yongguo, 我看成霧霾吸入,康希諾, 220.133.133.56 06/14 22:24 
