/bbs/Gossiping/M.1633053347.A.5BD.html,preisner, 科興國藥是有進哦,聯亞,  60.248.161.28 10/01 09:56 
/bbs/Gossiping/M.1633053347.A.5BD.html,waynedd, 學去關島或帛琉一樣，飛去有科星國藥的國,聯亞, 140.119.46.226 10/01 09:58 
/bbs/Gossiping/M.1633053347.A.5BD.html,andyw7612162, 疫苗是只剩科興 國藥？,聯亞,     42.72.92.0 10/01 09:58 
/bbs/Gossiping/M.1633053347.A.5BD.html,waynedd, 家打不就好了，柱柱姊有示範過,聯亞, 140.119.46.226 10/01 09:58 
/bbs/Gossiping/M.1633053347.A.5BD.html,SRadiant, 聯亞廢到笑,聯亞,  111.82.236.60 10/01 09:59 
/bbs/Gossiping/M.1633053347.A.5BD.html,loewe214, 想打實驗品就去,聯亞,  61.220.191.67 10/01 10:00 
/bbs/Gossiping/M.1633053347.A.5BD.html,hoaliy, 科興、國藥你也打不到啦...,聯亞, 101.136.137.25 10/01 10:00 
/bbs/Gossiping/M.1633053347.A.5BD.html,zeumax, 說真的啦！蕭敬騰這種身家的，在沒有選擇,聯亞,  27.53.177.204 10/01 10:00 
/bbs/Gossiping/M.1633053347.A.5BD.html,zeumax, 下打國藥，好歹人家國藥是已經通過三期，,聯亞,  27.53.177.204 10/01 10:01 
/bbs/Gossiping/M.1633053347.A.5BD.html,zeumax, 也比都沒有完整資料的強,聯亞,  27.53.177.204 10/01 10:01 
/bbs/Gossiping/M.1633053347.A.5BD.html,SRadiant, 沒有選擇下？也是，只有國產可以打,聯亞,  111.82.236.60 10/01 10:04 
/bbs/Gossiping/M.1633053347.A.5BD.html,ben745018, 聯亞eua也是沒過三期 我是不懂跟高端,聯亞, 180.217.27.240 10/01 10:30 
/bbs/Gossiping/M.1633053347.A.5BD.html,ben745018, 有什麼區別,聯亞, 180.217.27.240 10/01 10:30 
/bbs/Gossiping/M.1633053347.A.5BD.html,FreedomTrail, 我參加臨床二期，但我反對民眾施打,聯亞,   39.13.34.254 10/01 10:37 
/bbs/Gossiping/M.1633053347.A.5BD.html,FreedomTrail, 沒保護力資料就EUA的疫苗,聯亞,   39.13.34.254 10/01 10:38 
/bbs/Gossiping/M.1633053347.A.5BD.html,FreedomTrail, 不是所有民眾都跟我一樣爛命一條沒,聯亞,   39.13.34.254 10/01 10:38 
/bbs/Gossiping/M.1633053347.A.5BD.html,FreedomTrail, 在怕,聯亞,   39.13.34.254 10/01 10:38 
/bbs/Gossiping/M.1633053347.A.5BD.html,FreedomTrail, 聯亞、高端都一樣,聯亞,   39.13.34.254 10/01 10:39 
/bbs/Gossiping/M.1633053347.A.5BD.html,oldchang1205, 國藥科興都過三期 你高端？,聯亞,    42.73.30.18 10/01 11:40 
/bbs/Gossiping/M.1633048352.A.7F2.html,WaWa3, 水很深,聯亞,101.138.205.132 10/01 08:33 
/bbs/Gossiping/M.1633048352.A.7F2.html,databbs, 欸  當初頗看好說,聯亞, 49.217.121.183 10/01 08:33 
/bbs/Gossiping/M.1633048352.A.7F2.html,ChungLi5566, 陪公子練劍的東西,聯亞,223.137.229.239 10/01 08:33 
/bbs/Gossiping/M.1633048352.A.7F2.html,scott0104, 窩不知道，乖乖做三期吧,聯亞, 111.254.135.72 10/01 08:33 
/bbs/Gossiping/M.1633048352.A.7F2.html,qaz786397, 500萬劑的訂金都付了，其實開發失敗也,聯亞, 124.218.218.44 10/01 08:34 
/bbs/Gossiping/M.1633048352.A.7F2.html,qaz786397, 無所謂,聯亞, 124.218.218.44 10/01 08:34 
/bbs/Gossiping/M.1633048352.A.7F2.html,LoveMakeLove, 覺得社會黑暗吧，有關係什麼都能過,聯亞,  36.226.213.21 10/01 08:34 
/bbs/Gossiping/M.1633048352.A.7F2.html,LoveMakeLove, 沒辦法台灣是裙帶資本主義前五名的,聯亞,  36.226.213.21 10/01 08:35 
/bbs/Gossiping/M.1633048352.A.7F2.html,LoveMakeLove, 國家,聯亞,  36.226.213.21 10/01 08:35 
/bbs/Gossiping/M.1633048352.A.7F2.html,t90961248, 留在鬼島沒前途 去大陸發展比較好,聯亞,  110.28.40.177 10/01 08:38 
/bbs/Gossiping/M.1633048352.A.7F2.html,qqq87112, 笑死。你打到其他國產,聯亞, 111.253.37.218 10/01 08:39 
/bbs/Gossiping/M.1633048352.A.7F2.html,SRadiant, 自己爛能怪誰？,聯亞,  111.82.236.60 10/01 08:40 
/bbs/Gossiping/M.1633048352.A.7F2.html,SRadiant, 聯亞若是能過才叫靠關係吧,聯亞,  111.82.236.60 10/01 08:41 
/bbs/Gossiping/M.1633048352.A.7F2.html,Forcast, eua過了嗎，反正後面還要一直加強針,聯亞,   1.160.46.198 10/01 08:41 
/bbs/Gossiping/M.1633048352.A.7F2.html,pippen2002, 蘇貞昌表示我現有1962萬多劑疫苗,聯亞,  114.34.73.106 10/01 08:44 
/bbs/Gossiping/M.1633048352.A.7F2.html,meta41110, 凸( ﾟдﾟ)凸500萬劑錢還是收爽爽有差,聯亞,  114.40.68.137 10/01 08:51 
/bbs/Gossiping/M.1633048352.A.7F2.html,meta41110, 嘛我們政府有錢阿,聯亞,  114.40.68.137 10/01 08:51 
/bbs/Gossiping/M.1633048352.A.7F2.html,em4, https//i.imgur.com/xLhA2jg.jpg,聯亞, 27.246.194.144 10/01 08:52 
/bbs/Gossiping/M.1633048352.A.7F2.html,wise0701, 如果是聯亞我可以,聯亞, 223.137.153.38 10/01 08:56 
/bbs/Gossiping/M.1633048352.A.7F2.html,newqazwsx, 叫他出來爆料一下吧,聯亞,  42.73.178.142 10/01 08:58 
/bbs/Gossiping/M.1633048352.A.7F2.html,REMEMBERYAU, 流感化的話以後半年一針或一年一針,聯亞,   112.78.70.31 10/01 09:09 
/bbs/Gossiping/M.1633048352.A.7F2.html,REMEMBERYAU, 看起來是逃不過了,聯亞,   112.78.70.31 10/01 09:09 
/bbs/Gossiping/M.1633048352.A.7F2.html,beercat, 如果三期成功還是可以超車高端,聯亞,    42.77.28.20 10/01 09:09 
/bbs/Gossiping/M.1633048352.A.7F2.html,SRadiant, 聯亞的三期還沒看到影呢,聯亞,  111.82.236.60 10/01 09:55 
/bbs/Gossiping/M.1632988278.A.407.html,QQBB, 我ok，樓下打,聯亞,  114.136.229.5 09/30 15:51 
/bbs/Gossiping/M.1632988278.A.407.html,Israfil, 我才不要.jpg,聯亞, 60.250.198.176 09/30 15:51 
/bbs/Gossiping/M.1632988278.A.407.html,tudou5566, 能出國嗎重點,聯亞, 111.71.115.169 09/30 15:52 
/bbs/Gossiping/M.1632988278.A.407.html,TexasFlood, 不要==高端都慘成那樣了,聯亞,   118.1.182.29 09/30 15:52 
/bbs/Gossiping/M.1632988278.A.407.html,benny70104, 能出國就打啊,聯亞,   42.73.191.22 09/30 15:52 
/bbs/Gossiping/M.1632988278.A.407.html,snobbish, 有三期期中報告就會打啊,聯亞,223.136.202.252 09/30 15:52 
/bbs/Gossiping/M.1632988278.A.407.html,AustinRivers, 不重要  有美國人打的bnt幹嘛要其,聯亞,    39.8.138.62 09/30 15:53 
/bbs/Gossiping/M.1632988278.A.407.html,AustinRivers, 他的,聯亞,    39.8.138.62 09/30 15:53 
/bbs/Gossiping/M.1632988278.A.407.html,koromo1991, 先看能入境幾國再說,聯亞,  114.45.50.147 09/30 15:54 
/bbs/Gossiping/M.1632988278.A.407.html,koromo1991, 只能去印尼是要打三小,聯亞,  114.45.50.147 09/30 15:54 
/bbs/Gossiping/M.1632988278.A.407.html,wchad, 他已經錯過了,聯亞,  110.28.158.23 09/30 15:55 
/bbs/Gossiping/M.1632988278.A.407.html,sulichun, 現在還會信政府鬼話的智商堪慮,聯亞,  114.24.24.101 09/30 15:57 
/bbs/Gossiping/M.1632988278.A.407.html,dasuperray, 高端都不打了 還打聯亞XD,聯亞,  59.115.118.10 09/30 15:57 
/bbs/Gossiping/M.1632988278.A.407.html,dasuperray, 不過以AZ為標準應該是兩家廠商都同意,聯亞,  59.115.118.10 09/30 15:58 
/bbs/Gossiping/M.1632988278.A.407.html,dasuperray, 以為簡單XD 結果有人翻車,聯亞,  59.115.118.10 09/30 15:58 
/bbs/Gossiping/M.1632988278.A.407.html,ben745018, 打上國產都會被罵成狗,聯亞, 180.217.23.137 09/30 15:59 
/bbs/Gossiping/M.1632988278.A.407.html,ChungLi5566, 沒有如果,聯亞,223.137.229.239 09/30 15:59 
/bbs/Gossiping/M.1632988278.A.407.html,widec, 到時都打完了吧,聯亞,   36.232.27.33 09/30 16:01 
/bbs/Gossiping/M.1632988278.A.407.html,krodang, 連高端這種都敢打了,聯亞,   61.57.91.225 09/30 16:02 
/bbs/Gossiping/M.1632988278.A.407.html,a2018197, 先三期再說,聯亞,180.217.211.199 09/30 16:03 
/bbs/Gossiping/M.1632988278.A.407.html,CPer, 大家都打差不多了 是還有誰要打,聯亞, 220.138.48.101 09/30 16:03 
/bbs/Gossiping/M.1632988278.A.407.html,Forcast, 之後要打加強劑也是躲不掉的,聯亞,  118.163.53.25 09/30 16:04 
/bbs/Gossiping/M.1632988278.A.407.html,Tsubasa1008, 沒有三期期中都別想,聯亞, 211.20.251.181 09/30 16:07 
/bbs/Gossiping/M.1632988278.A.407.html,tudou5566, 就問一句 黨苗多少二類「黨員」打了,聯亞, 111.71.115.169 09/30 16:08 
/bbs/Gossiping/M.1632988278.A.407.html,kai3368, 不會 等做完三期再說,聯亞,   36.232.49.58 09/30 16:19 
/bbs/Gossiping/M.1632988278.A.407.html,SRadiant, 只有多少人打第三劑你知道嗎？,聯亞,  114.136.217.9 09/30 16:21 
/bbs/Gossiping/M.1632988278.A.407.html,SRadiant, 設計打兩劑發現比人差，打了第三劑再說,聯亞,  114.136.217.9 09/30 16:22 
/bbs/Gossiping/M.1632988278.A.407.html,SRadiant, 比人好？有這麼比的？,聯亞,  114.136.217.9 09/30 16:22 
/bbs/Gossiping/M.1632988278.A.407.html,SRadiant, 對了，回答你一下，50人,聯亞,  114.136.217.9 09/30 16:23 
/bbs/Gossiping/M.1632988278.A.407.html,cisyong, ？不會....你有免費的iPhone不用嗎？,聯亞, 49.217.202.165 09/30 16:24 
/bbs/Gossiping/M.1632988278.A.407.html,nothungry, 通過美國eua的話,聯亞, 114.137.21.155 09/30 16:28 
/bbs/Gossiping/M.1632988278.A.407.html,specialcook, 有歐洲車你會開裕隆喔,聯亞,223.140.235.107 09/30 16:32 
/bbs/Gossiping/M.1632988278.A.407.html,OrcDaGG, 打 都打,聯亞,  1.165.193.142 09/30 16:34 
/bbs/Gossiping/M.1632988278.A.407.html,SRadiant, 拿50人數據申請EUA，如果會過那真的是台,聯亞,  114.136.217.9 09/30 16:34 
/bbs/Gossiping/M.1632988278.A.407.html,SRadiant, 灣奇蹟了,聯亞,  114.136.217.9 09/30 16:34 
/bbs/Gossiping/M.1632988278.A.407.html,kenyeh001, 三期至少做過再來提吧,聯亞,223.141.213.218 09/30 16:36 
/bbs/Gossiping/M.1632988278.A.407.html,jei01, 聽說台灣食藥署全世界最嚴格,聯亞,    39.10.5.144 09/30 17:14 
/bbs/Gossiping/M.1632988278.A.407.html,jei01, 只接受免疫橋接，且比AZ抗體多的疫苗,聯亞,    39.10.5.144 09/30 17:14 
/bbs/Gossiping/M.1632988278.A.407.html,bueller, 如果規劃打兩劑，匡列兩劑的錢，結果你現,聯亞,114.137.163.172 09/30 18:47 
/bbs/Gossiping/M.1632988278.A.407.html,bueller, 在堅持要三劑才有效果，你是要第三劑免費,聯亞,114.137.163.172 09/30 18:47 
/bbs/Gossiping/M.1632988278.A.407.html,bueller, 嗎？,聯亞,114.137.163.172 09/30 18:47 
/bbs/Gossiping/M.1632988278.A.407.html,loveapple33, 可以被世界疫苗護照認證的話就沒差了,聯亞,    39.9.202.78 10/01 07:22 
/bbs/Gossiping/M.1632988278.A.407.html,loveapple33, 吧！,聯亞,    39.9.202.78 10/01 07:22 
/bbs/Gossiping/M.1632988278.A.407.html,preisner, 有先通過WHO認證就可以啊,聯亞,  60.248.161.28 10/01 09:57 
/bbs/Gossiping/M.1632988278.A.407.html,dogkorea5566, 能出國再說,聯亞,  101.12.43.199 10/01 10:01 
/bbs/Gossiping/M.1632988278.A.407.html,ultraccs, 會打的都打高端了 還是去做三期吧,聯亞,112.105.115.236 10/01 11:45 
/bbs/Gossiping/M.1632120743.A.958.html,hy543, 爪爪,聯亞,   1.200.21.126 09/20 14:52 
/bbs/Gossiping/M.1632120743.A.958.html,s820912gmail, 兄弟象？,聯亞,  101.10.14.210 09/20 14:52 
/bbs/Gossiping/M.1632120743.A.958.html,AustinRivers, 無感  歐美穩穩的不買嗎,聯亞, 110.26.102.200 09/20 14:53 
/bbs/Gossiping/M.1632120743.A.958.html,alex00089, 改叫夏亞啊,聯亞,    42.75.38.94 09/20 14:53 
/bbs/Gossiping/M.1632120743.A.958.html,headcase, 不是黨親生的,聯亞,   39.12.70.222 09/20 14:54 
/bbs/Gossiping/M.1632120743.A.958.html,kumori, 聯亞就被打成9.2 4%支持的啊 我都不知道,聯亞, 123.194.15.245 09/20 14:55 
/bbs/Gossiping/M.1632120743.A.958.html,bill403777, 誰,聯亞,   42.72.111.60 09/20 14:55 
